,X,Y,PRIMARYDISTRICTCD,COMMON_NAME,TREEHEIGHT,DIAM,GENUS,HERITAGE,EXCEPTIONAL
3272,-122.376739258493,47.6678434183423,DISTRICT6,London Plane (Tree),0.0,26,Platanus,N,N
3273,-122.343149400114,47.6243624154855,DISTRICT7,London Plane (Tree),0.0,5,Platanus,N,N
3274,-122.383491701949,47.5753475567186,DISTRICT1,Common (Euro) Mountain Ash,0.0,4,Sorbus,N,N
3275,-122.302813686189,47.5420000815047,DISTRICT2,Sweetgum,0.0,19,Liquidambar,N,N
3276,-122.317921359447,47.6164779074079,DISTRICT3,Callery Pear,0.0,2,Pyrus,N,N
3277,-122.307231654541,47.6660535902982,DISTRICT4,Chinese Fringe Tree,0.0,1,Chionanthus,N,N
3278,-122.318188244616,47.6772452441892,DISTRICT4,Norway Maple,0.0,16,Acer,N,N
3279,-122.319726320569,47.6650193449799,DISTRICT4,Scarlet Sentinel Freeman Maple,0.0,7,Acer,N,N
3280,-122.354899999141,47.6202489991471,DISTRICT7,Common (Eastern) Redbud,,4,Cercis,N,N
3281,-122.328880382139,47.6722383428745,DISTRICT6,English Midland Hawthorn,0.0,12,Crataegus,N,N
3282,-122.319063222194,47.6403951123528,DISTRICT3,Apple/Crabapple,0.0,3,Malus,N,N
3283,-122.371340621057,47.6505707392269,DISTRICT7,White Ash,0.0,30,Fraxinus,N,N
3284,-122.293527513082,47.6613268235114,DISTRICT4,Green (Red) Ash,0.0,15,Fraxinus,N,N
3285,-122.283511791951,47.5359379890639,DISTRICT2,Red Maple,0.0,6,Acer,N,N
3286,-122.338649142951,47.6488738890068,DISTRICT4,Thundercloud Purpleleaf Plum,0.0,7,Prunus,N,N
3287,-122.307758082566,47.6780686142584,DISTRICT4,Double Chinese Cherry,0.0,3,Prunus,N,N
3288,-122.302505992144,47.7014608247227,DISTRICT5,English (Hedge) Maple,0.0,5,Acer,N,N
3289,-122.39322495167,47.6849863478189,DISTRICT6,Akebono Cherry,0.0,6,Prunus,N,N
3290,-122.334488672694,47.6621922700492,DISTRICT4,Thundercloud Purpleleaf Plum,0.0,9,Prunus,N,N
3291,-122.296577127967,47.6164087949617,DISTRICT3,Autumn Flowering Cherry,0.0,8,Prunus,N,N
3292,-122.285972335199,47.6785626509969,DISTRICT4,Yoshino Cherry,0.0,5,Prunus,N,N
3293,-122.377916587355,47.5289932857542,DISTRICT1,Kousa Dogwood,0.0,4,Cornus,N,N
3294,-122.331296313834,47.6607038935361,DISTRICT4,Common (Fruiting) Pear Tree,0.0,10,Pyrus,N,N
3295,-122.287828865305,47.5720917866794,DISTRICT2,Sentinel Crabapple,0.0,2,Malus,N,N
3296,-122.355392440735,47.677465665288,DISTRICT6,Vesuvius Purpleleaf Plum,0.0,6,Prunus,N,N
3297,-122.372580016131,47.6398038613898,DISTRICT7,English Holly,0.0,8,Ilex,N,N
3298,-122.358234137369,47.6337911181144,DISTRICT7,Thundercloud Purpleleaf Plum,0.0,10,Prunus,N,N
3299,-122.394625968653,47.6396133509461,DISTRICT7,Kwanzan Flowering Cherry,0.0,10,Prunus,N,N
3300,-122.317315373106,47.6647349971508,DISTRICT4,Sycamore Maple,0.0,3,Acer,N,N
3301,-122.33308332746,47.6937378456279,DISTRICT5,False Cypress,0.0,3,Chamaecyparis,N,N
3302,-122.37885773914,47.6865051270342,DISTRICT6,Red Oak,0.0,3,Quercus,N,N
3303,-122.343496220533,47.612897524772,DISTRICT7,Callery Pear,0.0,9,Pyrus,N,N
3304,-122.32076778115,47.6436769650179,DISTRICT3,Black Locust,0.0,33,Robinia,N,N
3305,-122.390008656101,47.5482248913543,DISTRICT1,Autumn Blaze Freeman Maple,0.0,4,Acer,N,N
3306,-122.399665831595,47.6796290270773,DISTRICT6,"Persian Ironwood, Parrotia",0.0,9,Parrotia,N,N
3307,-122.316138246933,47.6391225688107,DISTRICT3,Double Chinese Cherry,0.0,2,Prunus,N,N
3308,-122.298458363236,47.6727687867026,DISTRICT4,Apple/Crabapple,0.0,4,Malus,N,N
3309,-122.350077937241,47.6884458373664,DISTRICT6,Thundercloud Purpleleaf Plum,0.0,2,Prunus,N,N
3310,-122.299749266498,47.5560659858307,DISTRICT2,Cherry/Plum/Laurel,0.0,11,Prunus,N,N
3311,-122.3835474364,47.701235518068,DISTRICT6,Western Hemlock,0.0,23,Tsuga,N,N
3312,-122.387773366607,47.5814066209315,DISTRICT1,Sweetgum,0.0,1,Liquidambar,N,N
3313,-122.322318477428,47.6882727507957,DISTRICT4,Red Maple,0.0,9,Acer,N,N
3314,-122.334459763043,47.6096005437597,DISTRICT7,Cleveland Norway Maple,0.0,12,Acer,N,N
3315,-122.330663208736,47.6960016254531,DISTRICT5,Red Oak,0.0,8,Quercus,N,N
3316,-122.315789886945,47.6176617508936,DISTRICT3,Elm,0.0,3,Ulmus,N,N
3317,-122.373571927956,47.6755894740355,DISTRICT6,Sunburst Honey Locust,0.0,7,Gleditsia,N,N
3318,-122.269469143965,47.6750756963224,DISTRICT4,Blireiana Purpleleaf Plum,0.0,4,Prunus,N,N
3319,-122.355658934529,47.6796188936658,DISTRICT6,English Elm,0.0,12,Ulmus,N,N
3320,-122.28591126283,47.6272830185279,DISTRICT3,European (Green) Beech,0.0,5,Fagus,N,N
3321,-122.306317353143,47.7064394632972,DISTRICT5,Cherry/Plum/Laurel,0.0,2,Prunus,N,N
3322,-122.362532817586,47.7277672332487,DISTRICT5,(European) White Birch,0.0,6,Betula,N,N
3323,-122.340323656896,47.6337837151427,DISTRICT7,Freeman Maple,0.0,8,Acer,N,N
3324,-122.35322926673,47.6375009906519,DISTRICT7,Kwanzan Flowering Cherry,0.0,2,Prunus,N,N
3325,-122.341733844691,47.5308440812471,DISTRICT1,Akebono Cherry,0.0,10,Prunus,N,N
3326,-122.316654689907,47.6100155064895,DISTRICT3,Norwegian Sunset Maple,0.0,12,Acer,N,N
3327,-122.307707227879,47.6836269747239,DISTRICT4,Crape myrtle,0.0,1,Lagerstroemia,N,N
3328,-122.300066402113,47.6164708147993,DISTRICT3,Red Maple,0.0,4,Acer,N,N
3329,-122.389229389419,47.5444378860229,DISTRICT1,Red Maple,0.0,5,Acer,N,N
3330,-122.373156640565,47.5301444113867,DISTRICT1,Kousa Dogwood,0.0,2,Cornus,N,N
3331,-122.287317262364,47.524771026923,DISTRICT2,Katsura Tree,0.0,9,Cercidiphyllum,N,N
3332,-122.393103398402,47.6860957546308,DISTRICT6,Kwanzan Flowering Cherry,0.0,10,Prunus,N,N
3333,-122.274394895283,47.5382602755872,DISTRICT2,Chinese Pistache,0.0,2,Pistacia,N,N
3334,-122.32564685905,47.6684387171824,DISTRICT6,Birch,0.0,13,Betula,N,N
3335,-122.379274419524,47.5419437980262,DISTRICT1,Wild Weeping (Higan) Cherry,0.0,1,Prunus,N,N
3336,-122.39185281396,47.5797302332767,DISTRICT1,Bowhall Maple,0.0,4,Acer,N,N
3337,-122.323775572929,47.6119422813607,DISTRICT3,European Hornbeam,0.0,18,Carpinus,N,N
3338,-122.362699284565,47.6482327203863,DISTRICT7,Caucasian Ash,0.0,16,Fraxinus,N,N
3339,-122.336328746726,47.6645830499012,DISTRICT4,Royal Raindrops Crabapple,0.0,2,Malus,N,N
3340,-122.387407707858,47.6370405467783,DISTRICT7,Purpleleaf Plum variety,0.0,6,Prunus,N,N
3341,-122.37936108645,47.675332016712,DISTRICT6,Autumn Flowering Cherry,0.0,20,Prunus,N,N
3342,-122.298105637615,47.7157595207605,DISTRICT5,Golden Rain Tree,0.0,1,Koelreuteria,N,N
3343,-122.269984854716,47.551734569388,DISTRICT2,Pacific Sunset Maple,0.0,5,Acer,N,N
3344,-122.33310521245,47.6900020231455,DISTRICT6,"Ginkgo, Maidenhair Tree",0.0,2,Ginkgo,N,N
3345,-122.32344113687,47.7100516429207,DISTRICT5,Norwegian Sunset Maple,0.0,6,Acer,N,N
3346,-122.409536140001,47.6451272962555,DISTRICT7,English Midland Hawthorn,0.0,7,Crataegus,N,N
3347,-122.282164823123,47.6765546540782,DISTRICT4,Eastern Dogwood,0.0,4,Cornus,N,N
3348,-122.402198245014,47.6565847595498,DISTRICT7,Cherry/Plum/Laurel,0.0,5,Prunus,N,N
3349,-122.379060851324,47.5797896613494,DISTRICT1,Flame Amur Maple,0.0,2,Acer,N,N
3350,-122.321088404772,47.6384328140531,DISTRICT3,Sweetgum,0.0,5,Liquidambar,N,N
3351,-122.356729905016,47.6909788708947,DISTRICT6,Dawn Redwood,0.0,6,Metasequoia,N,N
3352,-122.326464597423,47.6465873680142,DISTRICT4,Katsura Tree,0.0,6,Cercidiphyllum,N,N
3353,-122.286051012577,47.5670756070209,DISTRICT2,Golden Weeping Willow,0.0,22,Salix,N,N
3354,-122.315407036294,47.7168182074672,DISTRICT5,Horse Chestnut,0.0,24,Aesculus,N,N
3355,-122.275611508486,47.5599207107994,DISTRICT2,Common Hawthorn,0.0,6,Crataegus,N,N
3356,-122.399328806611,47.6938985095515,DISTRICT6,Bigleaf Maple,0.0,16,Acer,N,N
3357,-122.377779223183,47.6820769436254,DISTRICT6,Callery Pear,0.0,5,Pyrus,N,N
3358,-122.336737421944,47.540742204709,DISTRICT1,Greencolumn Black Sugar Maple,0.0,4,Acer,N,N
3359,-122.326565341202,47.5256831062028,DISTRICT1,City Sprite Zelkova,0.0,4,Zelkova,N,N
3360,-122.33853831941,47.6579944377648,DISTRICT4,Paperbark Maple,0.0,5,Acer,N,N
3361,-122.390325345808,47.5870587266235,DISTRICT1,Red Maple,0.0,6,Acer,N,N
3362,-122.385350417072,47.5695968040783,DISTRICT1,Callery Pear,0.0,2,Pyrus,N,N
3363,-122.384253845335,47.6840897038727,DISTRICT6,English (Hedge) Maple,0.0,7,Acer,N,N
3364,-122.328936554131,47.6583859528945,DISTRICT4,Thundercloud Purpleleaf Plum,0.0,8,Prunus,N,N
3365,-122.374438166786,47.5649311255132,DISTRICT1,Double Chinese Cherry,0.0,17,Prunus,N,N
3366,-122.360275080174,47.6313824734995,DISTRICT7,Double Chinese Cherry,0.0,9,Prunus,N,N
3367,-122.395211822134,47.6729181917937,DISTRICT6,Paperbark Maple,0.0,2,Acer,N,N
3368,-122.332913754886,47.6081539537415,DISTRICT7,Sweetgum,0.0,7,Liquidambar,N,N
3369,-122.322919083465,47.6777017283664,DISTRICT6,Sycamore Maple,0.0,19,Acer,N,N
3370,-122.399533132967,47.6770547421636,DISTRICT6,Apple/Crabapple,0.0,4,Malus,N,N
3371,-122.371601851227,47.6479300372495,DISTRICT7,Paperbark Maple,0.0,8,Acer,N,N
3372,-122.325985796599,47.6008007312133,DISTRICT2,Skyline Honey Locust,0.0,13,Gleditsia,N,N
3373,-122.275931295153,47.5518799981068,DISTRICT2,Autumn Brilliance Serviceberry,0.0,2,Amelanchier,N,N
3374,-122.363589837413,47.6671332919885,DISTRICT6,Red Maple,0.0,14,Acer,N,N
3375,-122.362290702061,47.5593113922793,DISTRICT1,Black Locust,0.0,20,Robinia,N,N
3376,-122.354834250002,47.6233365034564,DISTRICT7,Bloodgood London Plane,0.0,5,Platanus,N,N
3377,-122.346138664098,47.6624715199588,DISTRICT4,Unknown,0.0,3,,N,N
3378,-122.301273216427,47.6080757377231,DISTRICT3,Red Sunset Red Maple,0.0,14,Acer,N,N
3379,-122.335955467305,47.6201024351114,DISTRICT7,Sargent Cherry,0.0,4,Prunus,N,N
3380,-122.322436045133,47.6269810498213,DISTRICT3,Katsura Tree,0.0,18,Cercidiphyllum,N,N
3381,-122.369040428895,47.634634088649,DISTRICT7,Strawberry tree,0.0,8,Arbutus,N,N
3382,-122.351743977328,47.5241459444231,DISTRICT1,"Persian Ironwood, Parrotia",0.0,2,Parrotia,N,N
3383,-122.405450251693,47.5788328733832,DISTRICT1,Apple/Crabapple,0.0,11,Malus,N,N
3384,-122.351911692947,47.5255435465278,DISTRICT1,Aristocrat Pear,0.0,5,Pyrus,N,N
3385,-122.384253622695,47.6853419242471,DISTRICT6,Callery Pear,0.0,10,Pyrus,N,N
3386,-122.337356405589,47.6642463383447,DISTRICT4,Apple/Crabapple,0.0,8,Malus,N,N
3387,-122.324663296954,47.5465346722555,DISTRICT2,Austrian Black Pine,0.0,17,Pinus,N,N
3388,-122.387529679399,47.6471156009984,DISTRICT7,"Persian Ironwood, Parrotia",0.0,6,Parrotia,N,N
3389,-122.367193109743,47.5181508726055,DISTRICT1,Scarlet Sentinel Freeman Maple,0.0,6,Acer,N,N
3390,-122.36827888973,47.6420783064837,DISTRICT7,Purpleleaf Plum variety,0.0,8,Prunus,N,N
3391,-122.346631978083,47.5185495266191,DISTRICT1,Kwanzan Flowering Cherry,0.0,10,Prunus,N,N
3392,-122.368710007043,47.6406994690658,DISTRICT7,Higan (Spring) Cherry,0.0,16,Prunus,N,N
3393,-122.328128381996,47.7304992160419,DISTRICT5,Douglas Fir,0.0,13,Pseudotsuga,N,N
3394,-122.354537799413,47.7311974749081,DISTRICT5,Blireiana Purpleleaf Plum,0.0,7,Prunus,N,N
3395,-122.317776328494,47.5549478220588,DISTRICT2,English (Cherry) Laurel,0.0,8,Prunus,N,N
3396,-122.315753062826,47.5255430534187,DISTRICT1,Globe Norway Maple,0.0,9,Acer,N,N
3397,-122.302200086414,47.6358839889414,DISTRICT3,American Chestnut,0.0,17,Castanea,N,N
3398,-122.304164523894,47.669771523233,DISTRICT4,(Smooth) Japanese Maple,0.0,15,Acer,N,N
3399,-122.352334473742,47.6739422777802,DISTRICT6,Serviceberry,0.0,4,Amelanchier,N,N
3400,-122.28490943331,47.5717597788448,DISTRICT2,Littleleaf Linden,0.0,3,Tilia,N,N
3401,-122.328870592834,47.6716160372421,DISTRICT6,Black Locust,0.0,3,Robinia,N,N
3402,-122.365366978848,47.5655710326612,DISTRICT1,Pacific Sunset Maple,0.0,17,Acer,N,N
3403,-122.32534790706,47.6821827747028,DISTRICT6,Kousa Dogwood,0.0,2,Cornus,N,N
3404,-122.390742475698,47.6790350584517,DISTRICT6,Kwanzan Flowering Cherry,0.0,20,Prunus,N,N
3405,-122.334957416667,47.6504499454612,DISTRICT4,Apple/Crabapple,0.0,3,Malus,N,N
3406,-122.290801473873,47.5586239796633,DISTRICT2,Pacific Sunset Maple,0.0,11,Acer,N,N
3407,-122.350786578835,47.6514023381672,DISTRICT6,Red Sunset Red Maple,0.0,20,Acer,N,N
3408,-122.370460470682,47.6848987450526,DISTRICT6,Yoshino Cherry,0.0,17,Prunus,N,N
3409,-122.34399268956,47.6182652894894,DISTRICT7,Sweetgum,0.0,4,Liquidambar,N,N
3410,-122.354611316877,47.6751756997734,DISTRICT6,Purpleleaf Plum variety,0.0,7,Prunus,N,N
3411,-122.299349350167,47.6061345369152,DISTRICT3,Redbud Crabapple,0.0,9,Malus,N,N
3412,-122.31081035598,47.7193349791167,DISTRICT6,American Hophornbeam,0.0,2,Ostrya,N,N
3413,-122.368954438736,47.5439914094433,DISTRICT1,Katsura Tree,0.0,8,Cercidiphyllum,N,N
3414,-122.393493384666,47.568855998311,DISTRICT1,Spring Flurry Serviceberry,0.0,2,Amelanchier,N,N
3415,-122.333902478963,47.6539317763689,DISTRICT4,(Smooth) Japanese Maple,0.0,4,Acer,N,N
3416,-122.30329569986,47.6015894985578,DISTRICT3,Cavalier Norway Maple,0.0,14,Acer,N,N
3417,-122.35065203795,47.6825181827413,DISTRICT6,Autumn Flowering Cherry,0.0,1,Prunus,N,N
3418,-122.327031850841,47.6410559344722,DISTRICT4,Hazel,0.0,10,Corylus,N,N
3419,-122.360442565579,47.6245141871068,DISTRICT7,Norway Maple,0.0,14,Acer,N,N
3420,-122.316027167061,47.5670390383497,DISTRICT2,Purpleleaf Plum variety,0.0,1,Prunus,N,N
3421,-122.271167183261,47.5260787738368,DISTRICT2,Sweetgum,0.0,8,Liquidambar,N,N
3422,-122.37007811238,47.5500578636053,DISTRICT1,Callery Pear,0.0,7,Pyrus,N,N
3423,-122.264377683578,47.559676758468,DISTRICT2,Bigleaf Maple,0.0,40,Acer,N,N
3424,-122.370936246209,47.5246091314234,DISTRICT1,Paperbark Maple,0.0,6,Acer,N,N
3425,-122.332830894467,47.6519163276872,DISTRICT4,Grand (Giant) Fir,0.0,3,Abies,N,N
3426,-122.360673614001,47.5720919804922,DISTRICT1,Evergreen (Southern) Magnolia,0.0,8,Magnolia,N,N
3427,-122.345875581393,47.5497675747047,DISTRICT1,European Hornbeam,0.0,13,Carpinus,N,N
3428,-122.311002241496,47.6140718150444,DISTRICT3,Pin Oak,0.0,9,Quercus,N,N
3429,-122.385327314019,47.6846149334889,DISTRICT6,English Midland Hawthorn,0.0,14,Crataegus,N,N
3430,-122.393839642727,47.6374621085487,DISTRICT7,Apple/Crabapple,0.0,5,Malus,N,N
3431,-122.386376575127,47.5449070849121,DISTRICT1,Sweetgum,0.0,19,Liquidambar,N,N
3432,-122.315000632832,47.7021810639379,DISTRICT5,(Smooth) Japanese Maple,0.0,6,Acer,N,N
3433,-122.399585694302,47.6573958568058,DISTRICT7,Dogwood,0.0,5,Cornus,N,N
3434,-122.323257714814,47.5421078020036,DISTRICT2,Village Green Zelkova,0.0,2,Zelkova,N,N
3435,-122.364305825993,47.5660422547503,DISTRICT1,Thundercloud Purpleleaf Plum,0.0,8,Prunus,N,N
3436,-122.272620717968,47.5500969524753,DISTRICT2,Bigleaf Maple,0.0,9,Acer,N,N
3437,-122.31019533146,47.7003734828306,DISTRICT5,Juniper,0.0,3,Juniperus,N,N
3438,-122.314234240117,47.6009875230021,DISTRICT3,Norwegian Sunset Maple,0.0,2,Acer,N,N
3439,-122.293870695183,47.5835870117279,DISTRICT3,Paperbark Maple,0.0,2,Acer,N,N
3440,-122.373185673269,47.5817394385786,DISTRICT1,Autumn Flowering Cherry,0.0,13,Prunus,N,N
3441,-122.268041840141,47.5406455178003,DISTRICT2,Golden Rain Tree,0.0,1,Koelreuteria,N,N
3442,-122.374010042346,47.6944793784697,DISTRICT6,Orchard (Common) Apple,0.0,7,Malus,N,N
3443,-122.356697742903,47.6535909870659,DISTRICT6,Thundercloud Purpleleaf Plum,0.0,8,Prunus,N,N
3444,-122.358067694084,47.6304009594265,DISTRICT7,Eddie's White Wonder Dogwood,0.0,8,Cornus,N,N
3445,-122.403149521715,47.668691452702,DISTRICT6,Norwegian Sunset Maple,0.0,7,Acer,N,N
3446,-122.34622722606,47.6586295902317,DISTRICT4,Ruby Vase Persian Ironwood,0.0,3,Parrotia,N,N
3447,-122.282907061808,47.5594115842416,DISTRICT2,Thundercloud Purpleleaf Plum,0.0,13,Prunus,N,N
3448,-122.388581376609,47.5720972780926,DISTRICT1,Austrian Black Pine,0.0,9,Pinus,N,N
3449,-122.282112692764,47.6151214166443,DISTRICT3,Evergreen (Southern) Magnolia,0.0,2,Magnolia,N,N
3450,-122.37233910605,47.65173007846,DISTRICT7,(Smooth) Japanese Maple,0.0,8,Acer,N,N
3451,-122.366870775711,47.6522895448983,DISTRICT7,Autumn Flowering Cherry,0.0,2,Prunus,N,N
3452,-122.278146203727,47.5405559846243,DISTRICT2,Red Cascade Mountain Ash,0.0,4,Sorbus,N,N
3453,-122.305599729316,47.6758331945216,DISTRICT4,Pyramidal (Pyramidal European),0.0,2,Carpinus,N,N
3454,-122.315914785102,47.58425215033,DISTRICT2,Purpleleaf Plum variety,0.0,10,Prunus,N,N
3455,-122.28717810312,47.6071969779417,DISTRICT3,London Plane (Tree),0.0,39,Platanus,N,N
3456,-122.30563879124,47.6877173926376,DISTRICT4,Viburnum species,0.0,4,Viburnum,N,N
3457,-122.280739121843,47.5493905604739,DISTRICT2,Emerald Sunshine Elm,0.0,4,Ulmus,N,N
3458,-122.293690724661,47.7120860853869,DISTRICT5,Common Hawthorn,0.0,13,Crataegus,N,N
3459,-122.34494381682,47.664247271775,DISTRICT4,"Persian Ironwood, Parrotia",0.0,6,Parrotia,N,N
3460,-122.374188664961,47.6904262903622,DISTRICT6,Scarlet Oak,0.0,15,Quercus,N,N
3461,-122.376314220366,47.5125561406687,DISTRICT1,Amur Maackia,0.0,2,Maackia,N,N
3462,-122.342922400745,47.6635323548349,DISTRICT4,Evergreen (Southern) Magnolia,0.0,9,Magnolia,N,N
3463,-122.359490382686,47.6425918297228,DISTRICT7,Double Chinese Cherry,0.0,15,Prunus,N,N
3464,-122.343707214098,47.6604057055166,DISTRICT4,Birchbark (Tibetan) Cherry,0.0,28,Prunus,N,N
3465,-122.317889081012,47.6392012060181,DISTRICT3,Sycamore Maple,0.0,18,Acer,N,N
3466,-122.269605005633,47.564822266584,DISTRICT2,Autumn Blaze Pear,0.0,1,Pyrus,N,N
3467,-122.323131514228,47.6462340705703,DISTRICT4,Western Red Cedar,0.0,20,Thuja,N,N
3468,-122.331494014998,47.6723520706696,DISTRICT6,English Midland Hawthorn,0.0,12,Crataegus,N,N
3469,-122.390610515097,47.5850750601501,DISTRICT1,Trident Maple,0.0,1,Acer,N,N
3470,-122.381377973275,47.6831628170271,DISTRICT6,Apple/Crabapple,0.0,1,Malus,N,N
3471,-122.384640734988,47.6722720784683,DISTRICT6,Common (Japanese) Zelkova,0.0,17,Zelkova,N,N
3472,-122.292725194859,47.6713664090447,DISTRICT4,(Sweet) Mazzard Cherry,0.0,3,Prunus,N,N
3473,-122.276852406074,47.560465227788,DISTRICT2,(Smooth) Japanese Maple,0.0,3,Acer,N,N
3474,-122.309802021412,47.600905429526,DISTRICT3,Vanessa Parrotia,0.0,3,Parrotia,N,N
3475,-122.357484344719,47.6630510665308,DISTRICT6,Evergreen (Southern) Magnolia,0.0,1,Magnolia,N,N
3476,-122.370210964132,47.5478961324755,DISTRICT1,Katsura Tree,0.0,9,Cercidiphyllum,N,N
3477,-122.347854434881,47.6365140174074,DISTRICT7,Amur Maackia,0.0,1,Maackia,N,N
3478,-122.306140989446,47.6198340606845,DISTRICT3,"Persian Ironwood, Parrotia",0.0,4,Parrotia,N,N
3479,-122.391505435713,47.5868094906798,DISTRICT1,Tulip Tree,0.0,22,Liriodendron,N,N
3480,-122.365107119434,47.6355396209211,DISTRICT7,Ash,0.0,5,Fraxinus,N,N
3481,-122.252410803821,47.5103322015837,DISTRICT2,"Persian Ironwood, Parrotia",0.0,2,Parrotia,N,N
3482,-122.37046266384,47.5501411300568,DISTRICT1,Callery Pear,0.0,7,Pyrus,N,N
3483,-122.364642459195,47.635860192002,DISTRICT7,Western Red Cedar,0.0,24,Thuja,N,N
3484,-122.313000706469,47.6568958626176,DISTRICT4,Paper (Canoe) Birch,0.0,4,Betula,N,N
3485,-122.308252637665,47.6884458711669,DISTRICT4,Japanese Snowbell Tree,0.0,6,Styrax,N,N
3486,-122.334385051151,47.6736564437924,DISTRICT6,Dawyck Purple Beech,0.0,14,Fagus,N,N
3487,-122.292552926054,47.697420054764,DISTRICT5,Dogwood,0.0,3,Cornus,N,N
3488,-122.316127131212,47.5630219958804,DISTRICT2,Chanticleer Pear,0.0,2,Pyrus,N,N
3489,-122.348483032826,47.6802656888852,DISTRICT6,Amur Maple,0.0,2,Acer,N,N
3490,-122.32381136945,47.6445447664393,DISTRICT4,Red Maple,0.0,16,Acer,N,N
3491,-122.360999842312,47.6476987096607,DISTRICT7,Pin Oak,0.0,13,Quercus,N,N
3492,-122.332609903893,47.6495926445861,DISTRICT4,Giant Hazel/Filbert,0.0,4,Corylus,N,N
3493,-122.308721995061,47.6193888293656,DISTRICT3,Kwanzan Flowering Cherry,0.0,2,Prunus,N,N
3494,-122.253492965739,47.5080394776403,DISTRICT2,"Persian Ironwood, Parrotia",0.0,2,Parrotia,N,N
3495,-122.392050779674,47.565767725402,DISTRICT1,Higan (Spring) Cherry,0.0,2,Prunus,N,N
3496,-122.349836691604,47.6570204982803,DISTRICT6,Red Sunset Red Maple,0.0,13,Acer,N,N
3497,-122.294802906598,47.540766521956,DISTRICT2,Pin Oak,0.0,6,Quercus,N,N
3498,-122.373430279424,47.6722069071681,DISTRICT6,Kwanzan Flowering Cherry,0.0,9,Prunus,N,N
3499,-122.389678787589,47.6859121632076,DISTRICT6,Dawn Redwood,0.0,28,Metasequoia,N,N
3500,-122.310688539996,47.7030724285622,DISTRICT5,Bigleaf Maple,0.0,20,Acer,N,N
3501,-122.331847195215,47.5533682750882,DISTRICT2,Washington Hawthorn,0.0,5,Crataegus,N,N
3502,-122.376845990897,47.673032236554,DISTRICT6,Douglas Fir,0.0,18,Pseudotsuga,N,N
3503,-122.325785182797,47.6406145493357,DISTRICT4,American Hornbeam,0.0,1,Carpinus,N,N
3504,-122.371348376667,47.6524027881305,DISTRICT7,White Oak,0.0,24,Quercus,N,N
3505,-122.281643646953,47.5577954535256,DISTRICT2,Shingle Oak,0.0,4,Quercus,N,N
3506,-122.322214045665,47.6749168489707,DISTRICT6,Kwanzan Flowering Cherry,0.0,3,Prunus,N,N
3507,-122.377777163207,47.6825540848305,DISTRICT6,Callery Pear,0.0,10,Pyrus,N,N
3508,-122.363405413994,47.6894235317456,DISTRICT6,Kousa Dogwood,0.0,6,Cornus,N,N
3509,-122.266432565082,47.5280316174662,DISTRICT2,Rocky Mt. Glow Sugar Maple,0.0,12,Acer,N,N
3510,-122.309436832615,47.68932225283,DISTRICT4,Autumn Blaze Pear,0.0,8,Pyrus,N,N
3511,-122.359956202401,47.6614292784086,DISTRICT6,Common Fig,0.0,3,Ficus,N,N
3512,-122.390847377246,47.6770065986182,DISTRICT6,White Oak,0.0,1,Quercus,N,N
3513,-122.287636291589,47.6766522049177,DISTRICT4,Katsura Tree,0.0,2,Cercidiphyllum,N,N
3514,-122.371896340102,47.5774473812066,DISTRICT1,Pacific Sunset Maple,0.0,12,Acer,N,N
3515,-122.328990677639,47.672826425017,DISTRICT6,Apple/Crabapple,0.0,2,Malus,N,N
3516,-122.368251507933,47.6899978470589,DISTRICT6,Donald Wyman Crabapple,0.0,3,Malus,N,N
3517,-122.287858865328,47.5254771695899,DISTRICT2,October Glory Red Maple,0.0,11,Acer,N,N
3518,-122.389095769678,47.6746181857695,DISTRICT6,(Smooth) Japanese Maple,0.0,11,Acer,N,N
3519,-122.354219800977,47.620043006284,DISTRICT7,London Plane (Tree),0.0,23,Platanus,N,N
3520,-122.291996718394,47.582634272087,DISTRICT3,Narrowleaf Ash,0.0,10,Fraxinus,N,N
3521,-122.318776219768,47.6746673948931,DISTRICT4,"Tupelo, Sour Gum",0.0,2,Nyssa,N,N
3522,-122.39671269695,47.6558460392204,DISTRICT7,Wild Weeping (Higan) Cherry,0.0,3,Prunus,N,N
3523,-122.304442595017,47.6794548086294,DISTRICT4,(Smooth) Japanese Maple,0.0,9,Acer,N,N
3524,-122.335226741777,47.6965806343296,DISTRICT5,Tulip Tree,0.0,12,Liriodendron,N,N
3525,-122.262877163256,47.5455323406156,DISTRICT2,Katsura Tree,0.0,9,Cercidiphyllum,N,N
3526,-122.371823994575,47.5443810582208,DISTRICT1,Magnolia,0.0,3,Magnolia,N,N
3527,-122.312912390272,47.6094007744873,DISTRICT3,Common Hawthorn,0.0,22,Crataegus,N,N
3528,-122.300578452582,47.5745200126089,DISTRICT2,Sugar Tyme Crabapple,0.0,1,Malus,N,N
3529,-122.398302013392,47.6559800017012,DISTRICT7,(Smooth) Japanese Maple,0.0,6,Acer,N,N
3530,-122.355879235633,47.6847014097722,DISTRICT6,(Common) Goldenchain,0.0,5,Laburnum,N,N
3531,-122.381918056854,47.5321822339759,DISTRICT1,Red Maple,0.0,14,Acer,N,N
3532,-122.298175699163,47.5440501175699,DISTRICT2,(American) Arborvitae,0.0,5,Thuja,N,N
3533,-122.358982685677,47.6413891380857,DISTRICT7,Red Maple,0.0,11,Acer,N,N
3534,-122.360723561557,47.6888526887493,DISTRICT6,Golden Rain Tree,0.0,2,Koelreuteria,N,N
